pair_id,subset,L1,a1,b1,L2,a2,b2,DV
1172,BFD-D65,71.214287,-18.133331,-0.366930,71.255310,-21.187243,1.447995,2.226800
1173,BFD-D65,71.214287,-18.133331,-0.366930,70.994843,-19.411667,1.380275,1.381440
1174,BFD-D65,71.214287,-18.133331,-0.366930,71.534607,-21.712143,-1.081941,2.762890
1175,BFD-D65,52.707874,-0.509537,0.432108,52.817913,-1.705780,-1.386986,2.800000
1176,BFD-D65,52.707874,-0.509537,0.432108,52.839878,-1.470072,0.394608,1.836360
1177,BFD-D65,52.707874,-0.509537,0.432108,52.508911,-1.114043,-1.547143,2.163640
1178,BFD-D65,52.707874,-0.509537,0.432108,53.814156,-0.301250,2.250995,1.636360
1179,BFD-D65,52.707874,-0.509537,0.432108,53.481651,-1.505632,1.566985,1.545450
1180,BFD-D65,52.707874,-0.509537,0.432108,53.004173,-0.130079,-1.892733,2.909090
1181,BFD-D65,52.707874,-0.509537,0.432108,52.663757,-2.054657,-0.110976,2.454550
1182,BFD-D65,52.707874,-0.509537,0.432108,53.189438,-0.061074,-0.485857,0.963636
1183,BFD-D65,52.707874,-0.509537,0.432108,53.058765,0.362148,-0.099415,1.636360
1184,BFD-D65,52.707874,-0.509537,0.432108,53.524734,0.935619,-1.505489,2.272730
1185,BFD-D65,52.707874,-0.509537,0.432108,53.395325,1.482182,-1.209027,3.000000
1186,BFD-D65,52.707874,-0.509537,0.432108,53.200302,-1.041026,2.061271,1.454550
1187,BFD-D65,52.707874,-0.509537,0.432108,53.254585,1.798958,-0.066632,2.363640
1188,BFD-D65,52.707874,-0.509537,0.432108,52.663757,0.202810,1.189207,1.818180
1189,BFD-D65,42.612183,0.751808,-15.657690,43.152416,-0.048409,-14.268130,1.356850
1190,BFD-D65,42.612183,0.751808,-15.657690,43.256325,-0.554852,-15.961747,1.356850
1191,BFD-D65,42.612183,0.751808,-15.657690,42.551537,1.592883,-15.847075,0.949796
1192,BFD-D65,42.612183,0.751808,-15.657690,42.733093,-0.701881,-16.227003,1.641790
1193,BFD-D65,42.612183,0.751808,-15.657690,42.838486,-0.755431,-15.567472,1.492540
1194,BFD-D65,42.612183,0.751808,-15.657690,43.167282,0.382945,-13.757192,1.668930
1195,BFD-D65,42.612183,0.751808,-15.657690,43.973675,1.477626,-14.265430,1.899590
1196,BFD-D65,42.612183,0.751808,-15.657690,41.876003,-0.176758,-12.984466,1.831750
1197,BFD-D65,42.612183,0.751808,-15.657690,42.185009,-0.181711,-14.792380,1.126190
1198,BFD-D65,42.612183,0.751808,-15.657690,41.907051,1.877974,-15.958510,1.275440
1199,BFD-D65,42.612183,0.751808,-15.657690,43.507164,1.942460,-14.955472,1.560380
1200,BFD-D65,42.612183,0.751808,-15.657690,42.353573,1.990925,-13.848582,2.347350
1201,BFD-D65,42.612183,0.751808,-15.657690,43.639107,0.746967,-13.490405,1.899590
1202,BFD-D65,42.612183,0.751808,-15.657690,43.063065,2.111344,-17.228067,1.356850
1203,BFD-D65,70.203941,-2.140631,43.501633,70.864029,-2.856971,45.588413,1.005340
1204,BFD-D65,70.203941,-2.140631,43.501633,71.077263,-2.763619,42.541149,0.596085
1205,BFD-D65,70.203941,-2.140631,43.501633,69.262474,-0.889665,42.857716,1.450180
1206,BFD-D65,70.203941,-2.140631,43.501633,71.500641,-3.582546,43.627548,1.565840
1207,BFD-D65,70.203941,-2.140631,43.501633,68.700531,-1.879445,43.974289,0.836299
1208,BFD-D65,70.203941,-2.140631,43.501633,71.473450,-3.746199,45.188206,1.975090
1209,BFD-D65,70.203941,-2.140631,43.501633,75.426437,-3.858319,42.607803,2.384340
1210,BFD-D65,70.203941,-2.140631,43.501633,68.787468,-1.091324,44.192535,1.752670
1211,BFD-D65,70.203941,-2.140631,43.501633,75.220566,-2.796027,41.841209,1.779360
1212,BFD-D65,70.203941,-2.140631,43.501633,70.815727,-1.393984,43.397396,0.569395
1213,BFD-D65,70.203941,-2.140631,43.501633,71.104706,-3.401385,44.383648,1.610320
1214,BFD-D65,70.203941,-2.140631,43.501633,74.221741,-2.383320,41.431679,1.743770
1215,BFD-D65,70.203941,-2.140631,43.501633,68.555229,-0.468977,44.421570,1.779360
1216,BFD-D65,70.203941,-2.140631,43.501633,68.765747,-3.787609,43.533478,2.090750
1217,BFD-D65,70.203941,-2.140631,43.501633,74.508461,-3.492687,43.698250,1.939500
1218,BFD-D65,70.203941,-2.140631,43.501633,71.886292,-1.734260,42.661289,1.361210
1219,BFD-D65,70.203941,-2.140631,43.501633,72.221817,-5.023428,45.402843,2.348750
1220,BFD-D65,70.203941,-2.140631,43.501633,75.170509,-3.340276,41.118469,1.903910
1221,BFD-D65,70.203941,-2.140631,43.501633,66.336136,-1.238303,45.809147,3.104980
1222,BFD-D65,70.203941,-2.140631,43.501633,74.272850,-3.521164,42.806984,1.983990
1223,BFD-D65,70.203941,-2.140631,43.501633,74.711258,-1.754081,51.539986,3.202850
1224,BFD-D65,70.203941,-2.140631,43.501633,75.139206,-0.779157,44.417885,3.167260
1225,BFD-D65,70.203941,-2.140631,43.501633,74.413094,-4.507824,42.181534,2.411030
1226,BFD-D65,70.203941,-2.140631,43.501633,69.205185,-4.003218,42.753960,1.708190
1227,BFD-D65,70.203941,-2.140631,43.501633,69.405380,-0.928324,43.544308,0.898577
1228,BFD-D65,70.203941,-2.140631,43.501633,69.526474,-0.881797,44.136700,1.761570
1229,BFD-D65,70.203941,-2.140631,43.501633,69.233841,-1.714781,48.169300,1.975090
1230,BFD-D65,70.203941,-2.140631,43.501633,70.196938,-2.145281,44.834465,0.462633
1231,BFD-D65,65.388947,31.454832,35.579201,65.026024,30.096180,35.007328,0.220327
1232,BFD-D65,65.388947,31.454832,35.579201,64.160919,33.677383,35.706707,1.741290
1233,BFD-D65,65.388947,31.454832,35.579201,64.459389,32.080742,36.879532,0.618337
1234,BFD-D65,65.388947,31.454832,35.579201,64.395042,31.973896,33.946140,1.464110
1235,BFD-D65,65.388947,31.454832,35.579201,65.459579,30.066860,33.467705,0.817342
1236,BFD-D65,65.388947,31.454832,35.579201,63.941689,32.329018,33.111778,2.480450
1237,BFD-D65,65.388947,31.454832,35.579201,65.490929,34.157890,38.267532,1.599150
1238,BFD-D65,65.388947,31.454832,35.579201,64.683800,30.405853,33.980846,0.312722
1239,BFD-D65,65.388947,31.454832,35.579201,64.986382,32.153748,35.099213,0.767591
1240,BFD-D65,65.388947,31.454832,35.579201,65.787575,33.375114,37.916954,1.449890
1241,BFD-D65,65.388947,31.454832,35.579201,61.628330,30.363129,31.302296,3.120110
1242,BFD-D65,65.388947,31.454832,35.579201,65.561386,28.673454,34.269928,1.222460
1243,BFD-D65,65.388947,31.454832,35.579201,64.946693,32.019928,35.775700,0.319829
1244,BFD-D65,65.388947,31.454832,35.579201,65.483093,29.370676,34.545959,0.938166
1245,BFD-D65,65.388947,31.454832,35.579201,65.192108,33.297691,35.429081,1.435680
1246,BFD-D65,65.388947,31.454832,35.579201,64.667816,31.456507,33.984570,1.222460
1247,BFD-D65,65.388947,31.454832,35.579201,65.200005,30.516371,37.189526,1.705760
1248,BFD-D65,65.388947,31.454832,35.579201,65.451736,28.471462,33.782463,1.243780
1249,BFD-D65,65.388947,31.454832,35.579201,64.475456,34.248322,35.278191,2.324090
1250,BFD-D65,65.388947,31.454832,35.579201,65.709724,32.956566,37.345135,1.165600
1251,BFD-D65,65.388947,31.454832,35.579201,64.611809,30.411116,32.945335,1.293530
1252,BFD-D65,65.388947,31.454832,35.579201,64.579765,30.533854,35.540939,0.533049
1253,BFD-D65,65.388947,31.454832,35.579201,63.326351,30.250778,36.838970,1.940300
1254,BFD-D65,65.388947,31.454832,35.579201,64.322525,32.440899,34.505249,1.606250
